EID Prefix,Reply Type,Received From,RLOC Addresses,RLOC Priorities,RLOC Weights,RLOC States,New Deployed Changed,Configuration Changed ,Statistical Changed,Recieved From Changed,Received From not RLOCs ,Received From RLOCs ,Received From Map Resolver ,Number of Timestamp,Total Number of Timestamp
153.16.22.216:32,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.22.217:32,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.22.218:32,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.22.219:32,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.22.220:30,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.22.224:27,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.22.65:32,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.22.66:32,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.22.67:32,LISP Reply,24.51.209.235,['24.51.209.235'],['1'],['100'],['Up'],0,0,0,0,0,1,0,1,299
153.16.22.68:32,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.23.144:28,LISP Reply,199.21.117.195,['199.21.116.245'],['1'],['100'],['Up'],0,0,0,0,1,0,0,1,299
153.16.23.160:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.23.224:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.25.0:28,LISP Reply,96.231.59.40,['96.231.59.40'],['1'],['50'],['Up'],0,0,0,0,0,1,0,1,299
153.16.25.112:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.26.0:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.26.32:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.28.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,136,136,299
153.16.29.0:28,LISP Reply,70.80.236.44,['70.80.236.44'],['1'],['1'],['Up'],0,6,0,1,0,74,0,74,299
153.16.29.112:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,33,33,299
153.16.29.128:25,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,138,138,299
153.16.29.16:28,LISP Reply,73.12.9.178,['73.12.9.178'],['1'],['1'],['Up'],0,0,0,0,0,110,0,110,299
153.16.29.32:28,LISP Reply,208.102.188.222,['208.102.188.222'],['1'],['1'],['Up'],2,0,0,2,0,112,4,116,299
153.16.29.48:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,38,38,299
153.16.29.64:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,54,54,299
153.16.29.80:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,42,42,299
153.16.29.96:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,56,56,299
153.16.3.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.30.0:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,45,45,299
153.16.30.112:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,46,46,299
153.16.30.128:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,37,37,299
153.16.30.144:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,27,27,299
153.16.30.160:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.30.160:30,LISP Reply,24.51.209.235,['24.51.209.235'],['1'],['100'],['Up'],0,0,0,0,0,76,0,76,299
153.16.30.164:30,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,35,35,299
153.16.30.168:30,LISP Reply,24.4.100.89,['24.4.100.89'],['1'],['100'],['Up'],0,0,0,0,0,68,0,68,299
153.16.30.16:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,42,42,299
153.16.30.172:30,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,55,55,299
153.16.30.176:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,31,31,299
153.16.30.192:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,28,28,299
153.16.30.208:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,27,27,299
153.16.30.224:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,27,27,299
153.16.30.240:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,31,31,299
153.16.30.32:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,45,45,299
153.16.30.48:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,47,47,299
153.16.30.64:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,49,49,299
153.16.30.80:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,38,38,299
153.16.30.96:28,LISP Reply,173.8.103.241,['173.8.103.241'],['1'],['100'],['Up'],2,0,0,2,0,105,1,106,299
153.16.31.0:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,57,57,299
153.16.31.112:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,11,11,299
153.16.31.128:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
153.16.31.144:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,14,14,299
153.16.31.160:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,8,8,299
153.16.31.16:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,21,21,299
153.16.31.176:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,15,15,299
153.16.31.192:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,10,10,299
153.16.31.208:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.31.224:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,11,11,299
153.16.31.240:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,8,8,299
153.16.31.32:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,16,16,299
153.16.31.48:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,12,12,299
153.16.31.64:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,14,14,299
153.16.31.80:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,13,13,299
153.16.31.96:28,LISP Reply,68.44.224.35,['68.44.224.35'],['1'],['100'],['Up'],0,0,0,0,0,33,0,33,299
153.16.32.0:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
153.16.32.176:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,7,7,299
153.16.32.224:28,LISP Reply,192.162.230.13,"['192.162.230.13', '192.162.230.14']","['10', '10']","['50', '50']","['Up', 'Up']",0,0,0,3,0,7,0,7,299
153.16.32.96:28,LISP Reply,147.102.40.203,"['147.102.40.203', '147.102.224.6']","['10', '1']","['100', '100']","['Up', 'Up']",0,0,0,0,0,10,0,10,299
153.16.36.0:24,LISP Reply,192.162.230.13,"['192.162.230.13', '192.162.230.14']","['10', '10']","['50', '50']","['Up', 'Up']",0,0,0,1,0,2,0,2,299
153.16.38.0:25,LISP Reply,132.227.62.243,"['132.227.62.242', '132.227.62.243', '2001:660:3302:282c:240::242', '2001:660:3302:282c:240::243']","['3', '1', '4', '2']","['100', '100', '100', '100']","['Up', 'Up', 'Up', 'Up']",0,0,0,0,0,1,0,1,299
153.16.38.128:25,LISP Reply,132.227.62.242,"['132.227.62.242', '132.227.62.243', '2001:660:3302:282c:240::243', '2001:660:3302:282c:240::242']","['1', '3', '4', '2']","['100', '100', '100', '100']","['Up', 'Up', 'Up', 'Up']",0,0,0,0,0,1,0,1,299
153.16.4.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.43.192:27,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.43.224:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.44.176:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.44.240:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.44.48:28,LISP Reply,91.220.108.97,['91.220.108.97'],['1'],['100'],['Up'],0,0,0,0,0,1,0,1,299
153.16.44.96:28,LISP Reply,80.218.233.133,['80.218.233.133'],['1'],['100'],['Up'],0,0,0,0,0,1,0,1,299
153.16.47.144:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.47.160:27,LISP Reply,212.33.19.38,['212.33.19.38'],['1'],['100'],['Up'],0,0,0,0,0,1,0,1,299
153.16.5.0:24,LISP Reply,128.107.81.169,"['128.107.81.169', '128.107.81.170']","['1', '1']","['50', '50']","['Up', 'Up']",0,0,0,0,0,1,0,1,299
153.16.50.0:28,LISP Reply,89.123.122.244,"['89.123.122.244', '2a02:2f0e:17b:a100::1']","['1', '1']","['1', '1']","['Up', 'Up']",0,2,1,5,0,35,0,35,299
153.16.50.240:28,LISP Reply,92.50.113.214,['92.50.113.214'],['1'],['100'],['Up'],0,0,0,0,0,15,0,15,299
153.16.50.48:28,LISP Reply,195.8.198.78,"['195.8.198.77', '195.8.198.78', '2001:1620:2027:1c6::2:77', '2a01:2a8:a000:1c6::2:78']","['1', '1', '1', '1']","['50', '50', '50', '50']","['Up', 'Up', 'Up', 'Up']",0,0,0,13,0,28,0,28,299
153.16.53.160:28,LISP Reply,89.102.24.199,['89.102.24.199'],['1'],['1'],['Up'],0,0,0,0,0,9,0,9,299
153.16.54.160:28,LISP Reply,2.237.26.161,['2.237.26.161'],['1'],['1'],['Up'],0,0,0,0,0,3,0,3,299
153.16.54.96:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,8,8,299
153.16.55.128:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.55.160:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.55.96:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,6,6,299
153.16.56.0:28,LISP Reply,178.32.15.16,"['178.32.15.16', '2001:41d0:2:9fd5::101:1']","['100', '100']","['10', '10']","['Up', 'Up']",0,0,0,0,0,5,0,5,299
153.16.56.128:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.56.160:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.56.96:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.57.144:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.57.160:27,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.57.16:28,LISP Reply,44.16.51.222,"['44.16.5.21', '44.16.51.245', '2a06:e881:140f::85']","['1', '1', '1']","['100', '100', '100']","['Up', 'Up', 'Up']",0,0,0,0,4,0,0,4,299
153.16.57.192:26,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.57.32:28,LISP Reply,185.43.245.12,"['185.43.245.12', '2a05:4880:2:16:8a5a:92ff:fe15:b5f8']","['10', '10']","['50', '50']","['Up', 'Up']",0,0,0,0,0,1,0,1,299
153.16.57.80:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.57.96:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.58.0:23,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.6.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.60.0:23,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.62.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.63.0:31,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.63.128:25,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.63.16:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,6,6,299
153.16.63.32:27,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.63.3:32,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.63.4:30,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.63.64:26,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.63.8:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.64.0:24,LISP Reply,202.214.86.252,['202.214.86.252'],['10'],['100'],['Up'],0,0,0,0,0,5,0,5,299
153.16.66.0:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.66.112:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.66.128:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.66.144:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.66.160:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.66.16:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.66.176:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.66.192:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.66.208:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.66.224:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.66.240:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.66.32:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.66.48:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.66.64:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,0,3,299
153.16.66.80:28,LISP Reply,113.28.117.189,['113.28.117.189'],['1'],['1'],['Up'],0,0,0,0,0,3,0,3,299
153.16.67.0:24,LISP Reply,203.181.249.170,"['203.181.249.170', '2001:200:e000:17::170']","['1', '2']","['100', '100']","['Up', 'Up']",0,0,0,0,0,3,0,3,299
153.16.7.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,141,141,299
153.16.70.0:28,LISP Reply,125.30.44.107,"['221.189.114.163', '2001:380:6fc::1']","['1', '1']","['50', '50']","['Up', 'Up']",0,0,0,0,159,0,0,159,299
153.16.70.112:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,41,41,299
153.16.70.128:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,151,151,299
153.16.70.144:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,49,49,299
153.16.70.160:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,50,50,299
153.16.70.16:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,44,44,299
153.16.70.176:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,58,58,299
153.16.70.192:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,142,142,299
153.16.70.208:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,53,53,299
153.16.70.224:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,138,138,299
153.16.70.240:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,42,42,299
153.16.70.32:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,41,41,299
153.16.70.48:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,38,38,299
153.16.70.64:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,0,147,299
153.16.70.96:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,49,49,299
153.16.71.0:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,19,19,299
153.16.71.112:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,81,81,299
153.16.71.128:25,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,99,99,299
153.16.71.16:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,123,123,299
153.16.71.32:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,41,41,299
153.16.71.48:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,32,32,299
153.16.71.64:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,19,19,299
153.16.71.80:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,32,32,299
153.16.71.96:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,28,28,299
153.16.72.0:23,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,71,71,299
153.16.72.0:25,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,30,30,299
153.16.72.192:27,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.74.0:24,LISP Reply,113.28.84.221,['113.28.84.221'],['1'],['100'],['Up'],0,0,0,0,0,92,0,92,299
153.16.75.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,96,96,299
153.16.76.0:22,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,95,95,299
153.16.8.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,127,127,299
153.16.80.0:20,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,181,181,299
153.16.9.0:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,11,11,299
153.16.9.112:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,28,28,299
153.16.9.128:25,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,110,110,299
153.16.9.16:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
153.16.9.32:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,42,42,299
153.16.9.48:28,LISP Reply,44.16.51.188,"['44.16.5.23', '44.16.51.247', '2605:e000:2f8c:d140:206:f6ff:fe1e:ca14', '2a06:e881:140f::87']","['2', '1', '2', '1']","['100', '100', '100', '100']","['Up', 'Up', 'Up', 'Up']",4,0,1,4,85,0,6,91,299
153.16.9.64:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,41,41,299
153.16.9.80:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,40,40,299
153.16.9.96:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,46,46,299
153.16.96.0:19,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,169,169,299
153.17.0.0:16,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,170,170,299
153.18.0.0:15,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,182,182,299
153.20.0.0:14,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,177,177,299
153.24.0.0:13,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,176,176,299
153.32.0.0:11,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,177,177,299
153.64.0.0:10,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,178,178,299
154.0.0.0:7,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,174,174,299
156.0.0.0:6,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,172,172,299
